id_reg;blogger_label;time_reg
10038375;blogger4;08.07.2022
10039100;blogger3;30.07.2022
10039670;blogger3;28.07.2022
10036611;blogger3;27.07.2022
10038967;blogger1;27.07.2022
10036657;blogger3;26.07.2022
10036599;blogger4;23.07.2022
10037096;blogger1;14.07.2022
10035846;blogger4;22.07.2022
10038150;blogger1;03.07.2022
10036234;blogger1;29.07.2022
10035601;blogger4;14.07.2022
